gmlid,area,code,fixed,lat,lon
pt_psn1267,13,5,50,35.815004,139.129184
pt_psn1268,13,5,50,34.788671,139.392102
pt_psn1269,13,5,50,34.682128,139.435547
pt_psn127,13,4,50,35.692958,139.767683
pt_psn1270,13,5,50,34.695154,139.387801
pt_psn1271,13,5,50,34.682239,139.41491
pt_psn1272,13,5,50,34.783255,139.413711
pt_psn1273,13,5,50,34.682712,139.433214
pt_psn1274,13,5,50,34.785283,139.391685
pt_psn1275,13,5,50,34.68818,139.442054
pt_psn1276,13,5,50,34.7752,139.363716
pt_psn1277,13,5,50,34.728233,139.354746
pt_psn1278,13,5,50,34.529519,139.284056
pt_psn1279,13,5,50,34.327577,139.221682
pt_psn128,13,4,50,35.694791,139.758239
pt_psn1280,13,5,50,34.420875,139.282174
pt_psn1281,13,5,50,34.208218,139.136082
pt_psn1282,13,5,50,34.204247,139.136138
pt_psn1283,13,5,50,34.071427,139.480739
pt_psn1284,13,5,50,34.098146,139.492876
pt_psn1285,13,5,50,34.114228,139.500596
pt_psn1286,13,5,50,34.1217,139.528232
pt_psn1287,13,5,50,34.059735,139.545095
pt_psn1288,13,5,50,33.89706,139.59185
pt_psn1289,13,5,50,33.071356,139.795569
pt_psn129,13,4,50,35.70254,139.751656
pt_psn1290,13,5,50,33.124404,139.803005
pt_psn1291,13,5,50,33.115851,139.801149
pt_psn1292,13,5,50,33.102129,139.784513
pt_psn1293,13,5,50,33.066579,139.809985
pt_psn1294,13,5,50,33.083885,139.85273
pt_psn1295,13,5,50,32.465632,139.764675
pt_psn1296,13,5,50,26.640265,142.160875
pt_psn1297,13,6,50,35.683312,139.76036
pt_psn1298,13,6,50,35.679432,139.759461
pt_psn1299,13,6,50,35.677423,139.759282
pt_psn13,13,2,1,35.684301,139.743513
pt_psn130,13,4,50,35.695458,139.774627
pt_psn1300,13,6,50,35.689042,139.752684
pt_psn1301,13,6,50,35.677789,139.737879
pt_psn1302,13,6,50,35.677789,139.737879
pt_psn1303,13,6,50,35.688342,139.745473
pt_psn1304,13,6,50,35.684098,139.744462
pt_psn1305,13,6,50,35.682625,139.779473
pt_psn1306,13,6,50,35.686574,139.771546
pt_psn1307,13,6,50,35.694815,139.787893
pt_psn1308,13,6,50,35.677407,139.721211
pt_psn1309,13,6,50,35.668952,139.743774
pt_psn131,13,4,50,35.692847,139.770488
pt_psn1310,13,6,50,35.64613,139.759213
pt_psn1311,13,6,50,35.659926,139.741459
pt_psn1312,13,6,50,35.654109,139.726277
pt_psn1313,13,6,50,35.68073,139.726646
pt_psn1314,13,6,50,35.705734,139.753405
pt_psn1315,13,6,50,35.653297,139.803764
pt_psn1316,13,6,50,35.560141,139.753829
pt_psn1317,13,6,50,35.682981,139.856669
pt_psn1318,13,6,50,35.648812,139.285725
pt_psn1319,13,6,50,35.758538,139.284156
pt_psn132,13,4,50,35.697069,139.780293
pt_psn1320,13,6,50,34.775344,139.363819
pt_psn1321,13,6,50,33.116272,139.782212
pt_psn1322,13,7,0,35.667677,139.521154
pt_psn1323,13,4,50,35.7007872,139.7724609
pt_psn1324,13,4,0,35.6542033,139.7625976
pt_psn1325,13,6,50,35.6657693,139.7295512
pt_psn1326,13,4,0,35.727398,139.800027
pt_psn1327,13,4,0,35.6804219,139.8063902
pt_psn1328,13,4,50,35.59885,139.750802
pt_psn1329,13,8,0,35.629614,139.7233
pt_psn133,13,8,50,35.702819,139.771126
pt_psn1330,13,4,50,35.56982,139.723461
pt_psn1331,13,4,50,35.6690522,139.6499869
pt_psn1332,13,4,50,35.668412,139.6791
pt_psn1333,13,5,50,35.695672,139.6253959
pt_psn1334,13,4,50,35.7363049,139.7251705
pt_psn1335,13,4,50,35.7509137,139.7577127
pt_psn1336,13,4,50,35.7457236,139.7629303
pt_psn1337,13,4,0,35.7447449,139.7689843
pt_psn1338,13,4,50,35.74955,139.771453
pt_psn1339,13,4,50,35.751586,139.7868933
pt_psn134,13,4,50,35.683679,139.78507
pt_psn1340,13,4,50,35.813675,139.770395
pt_psn1341,13,2,50,35.616194,139.38198
pt_psn1342,13,4,50,35.651938,139.301407
pt_psn1343,13,4,50,35.6317407,139.3285292
pt_psn135,13,4,50,35.695671,139.784962
pt_psn136,13,4,50,35.681405,139.787182
pt_psn137,13,4,0,35.6851874,139.7882421
pt_psn138,13,4,50,35.689792,139.783099
pt_psn139,13,4,50,35.660434,139.776877
pt_psn14,13,2,50,35.69293,139.763127
pt_psn140,13,4,50,35.655796,139.78171
pt_psn141,13,6,50,35.647991,139.774433
pt_psn142,13,8,50,35.663656,139.781238
pt_psn143,13,4,50,35.664767,139.784738
pt_psn144,13,4,50,35.674988,139.768683
pt_psn145,13,4,50,35.671266,139.764822
pt_psn146,13,4,50,35.66788,139.76289
pt_psn147,13,8,50,35.670294,139.766794
pt_psn148,13,4,50,35.665406,139.772433
pt_psn149,13,4,50,35.670461,139.774877
pt_psn15,13,2,50,35.697283,139.771699
pt_psn150,13,4,50,35.672849,139.763183
pt_psn151,13,4,0,35.663711,139.767683
pt_psn152,13,8,50,35.668488,139.758823
pt_psn153,13,4,50,35.672655,139.780015
pt_psn154,13,4,50,35.679488,139.777183
pt_psn155,13,4,50,35.674655,139.780626
pt_psn156,13,4,50,35.683709,139.774627
pt_psn157,13,4,50,35.680043,139.77071
pt_psn158,13,4,50,35.676099,139.774988
pt_psn159,13,4,50,35.690625,139.774905
pt_psn16,13,2,50,35.688543,139.78471
pt_psn160,13,4,50,35.665211,139.746574
pt_psn161,13,4,1,35.666739,139.757518
pt_psn162,13,4,50,35.666433,139.755296
pt_psn164,13,4,50,35.656601,139.754435
pt_psn165,13,4,50,35.658628,139.74688
pt_psn166,13,4,50,35.663072,139.757851
pt_psn167,13,4,50,35.653407,139.75449
pt_psn168,13,4,50,35.632075,139.730521
pt_psn169,13,4,50,35.640186,139.737076
pt_psn17,13,2,0,35.654713,139.771628
pt_psn170,13,4,50,35.640741,139.73266
pt_psn171,13,4,50,35.644574,139.725354
pt_psn172,13,4,50,35.628472,139.741347
pt_psn173,13,4,50,35.629187,139.737798
pt_psn174,13,4,50,35.644019,139.74102
pt_psn175,13,4,50,35.647879,139.740714
pt_psn176,13,4,50,35.650462,139.744658
pt_psn177,13,8,50,35.652712,139.749408
pt_psn178,13,4,50,35.649129,139.752574
pt_psn179,13,4,50,35.644463,139.748686
pt_psn18,13,2,50,35.670155,139.771377
pt_psn180,13,8,50,35.641824,139.748019
pt_psn181,13,4,0,35.677431,139.721215
pt_psn182,13,4,50,35.677598,139.736713
pt_psn183,13,4,50,35.67021,139.733797
pt_psn184,13,6,50,35.671877,139.739269
pt_psn185,13,8,50,35.659405,139.716994
pt_psn186,13,4,50,35.66546,139.712355
pt_psn187,13,4,50,35.629577,139.777323
pt_psn188,13,4,50,35.64063,139.75438
pt_psn189,13,4,50,35.654324,139.762518
pt_psn19,13,2,50,35.680321,139.777071
pt_psn190,13,4,50,35.6556,139.737353
pt_psn191,13,8,50,35.647018,139.733493
pt_psn192,13,4,50,35.654128,139.726299
pt_psn193,13,4,50,35.659572,139.723771
pt_psn194,13,4,50,35.663599,139.732214
pt_psn195,13,4,0,35.659992,139.73097
pt_psn196,13,4,50,35.69879,139.717353
pt_psn197,13,8,50,35.701428,139.714798
pt_psn198,13,4,50,35.702595,139.738351
pt_psn199,13,4,50,35.7076264,139.7425976
pt_psn2,13,1,50,35.676892,139.752186
pt_psn20,13,2,50,35.660989,139.752824
pt_psn200,13,4,50,35.707428,139.724713
pt_psn201,13,4,50,35.7065993,139.7184161
pt_psn202,13,4,50,35.691213,139.732963
pt_psn203,13,4,50,35.691402,139.71727
pt_psn204,13,8,50,35.705011,139.726769
pt_psn205,13,8,50,35.704401,139.730657
pt_psn206,13,4,50,35.69952,139.726669
pt_psn207,13,4,50,35.716982,139.694354
pt_psn209,13,4,50,35.712038,139.719241
pt_psn21,13,2,50,35.635464,139.733132
pt_psn210,13,4,50,35.712982,139.704381
pt_psn212,13,4,50,35.713311,139.685734
pt_psn213,13,4,50,35.722953,139.679689
pt_psn214,13,4,50,35.72062,139.6853
pt_psn215,13,4,50,35.693484,139.704771
pt_psn216,13,4,50,35.691735,139.70741
pt_psn217,13,4,50,35.68568,139.729852
pt_psn218,13,4,50,35.688069,139.719826
pt_psn219,13,4,50,35.680042,139.718965
pt_psn22,13,2,50,35.642222,139.744411
pt_psn220,13,4,50,35.689041,139.709549
pt_psn221,13,4,50,35.688929,139.703882
pt_psn222,13,4,50,35.683403,139.715771
pt_psn223,13,4,50,35.690929,139.705243
pt_psn224,13,4,50,35.696151,139.701632
pt_psn225,13,4,50,35.690901,139.687578
pt_psn226,13,4,50,35.690523,139.699392
pt_psn227,13,4,50,35.692068,139.701494
pt_psn228,13,4,0,35.694762,139.710187
pt_psn229,13,4,50,35.69454,139.691994
pt_psn23,13,2,50,35.674987,139.732047
pt_psn230,13,4,50,35.684902,139.691523
pt_psn231,13,4,50,35.70184,139.7041
pt_psn232,13,4,50,35.7014,139.699577
pt_psn233,13,4,50,35.697178,139.690772
pt_psn234,13,4,50,35.705955,139.694716
pt_psn235,13,4,50,35.73237,139.749571
pt_psn236,13,4,50,35.724066,139.753682
pt_psn237,13,4,50,35.727344,139.763515
pt_psn238,13,4,50,35.730732,139.757543
pt_psn239,13,4,50,35.720204,139.727046
pt_psn24,13,2,50,35.61875,139.7747159
pt_psn240,13,4,50,35.710317,139.730879
pt_psn241,13,8,50,35.710845,139.740545
pt_psn242,13,4,50,35.725287,139.728657
pt_psn243,13,4,50,35.716066,139.71963
pt_psn244,13,4,50,35.718094,139.736684
pt_psn245,13,4,50,35.703234,139.745462
pt_psn246,13,4,50,35.70815,139.753325
pt_psn247,13,4,50,35.727454,139.744961
pt_psn248,13,4,50,35.713733,139.740989
pt_psn249,13,4,50,35.719622,139.751377
pt_psn25,13,2,50,35.662322,139.730687
pt_psn250,13,4,0,35.726204,139.741517
pt_psn251,13,4,50,35.704613,139.756475
pt_psn252,13,4,50,35.719205,139.763682
pt_psn253,13,4,50,35.707262,139.769821
pt_psn255,13,4,50,35.707762,139.760377
pt_psn256,13,4,50,35.715539,139.758988
pt_psn257,13,4,50,35.728372,139.790485
pt_psn258,13,4,50,35.724344,139.764793
pt_psn259,13,8,0,35.715776,139.77276
pt_psn26,13,2,50,35.698957,139.731574
pt_psn260,13,4,50,35.721844,139.770737
pt_psn261,13,4,50,35.719039,139.783597
pt_psn262,13,4,50,35.718234,139.788264
pt_psn263,13,4,50,35.722928,139.777959
pt_psn264,13,4,50,35.711514,139.782632
pt_psn265,13,4,50,35.705942,139.776402
pt_psn266,13,4,50,35.710957,139.773737
pt_psn267,13,4,50,35.70654,139.772237
pt_psn268,13,4,50,35.712318,139.776626
pt_psn269,13,4,50,35.702458,139.776265
pt_psn27,13,2,50,35.713343,139.711214
pt_psn270,13,4,50,35.712484,139.768654
pt_psn271,13,4,50,35.7150612,139.7734664
pt_psn272,13,4,50,35.710735,139.798208
pt_psn273,13,6,50,35.714096,139.797263
pt_psn274,13,4,50,35.724376,139.796002
pt_psn275,13,4,50,35.726406,139.804576
pt_psn276,13,4,50,35.713956,139.7934559
pt_psn277,13,4,50,35.715596,139.802013
pt_psn278,13,4,50,35.717123,139.792374
pt_psn279,13,4,50,35.7230694,139.8012649
pt_psn28,13,2,50,35.686652,139.720687
pt_psn280,13,4,50,35.71104,139.796541
pt_psn281,13,4,50,35.711679,139.791736
pt_psn282,13,4,50,35.706513,139.784765
pt_psn283,13,4,50,35.700041,139.788376
pt_psn284,13,8,50,35.699291,139.782932
pt_psn285,13,4,50,35.704652,139.794125
pt_psn286,13,4,50,35.710651,139.788403
pt_psn287,13,4,50,35.717597,139.817067
pt_psn288,13,4,0,35.715291,139.824399
pt_psn289,13,4,50,35.715097,139.819983
pt_psn29,13,2,50,35.693512,139.694494
pt_psn290,13,4,50,35.728652,139.825399
pt_psn291,13,4,50,35.710403,139.828566
pt_psn292,13,4,50,35.733234,139.819428
pt_psn294,13,4,50,35.722791,139.818373
pt_psn295,13,4,50,35.728513,139.813624
pt_psn297,13,4,50,35.722735,139.826594
pt_psn298,13,4,50,35.708458,139.837148
pt_psn299,13,8,50,35.732179,139.82315
pt_psn3,13,1,50,35.693587,139.724994
pt_psn30,13,2,50,35.730954,139.748377
pt_psn300,13,4,50,35.72793,139.820678
pt_psn301,13,4,50,35.710069,139.81415
pt_psn302,13,4,50,35.700042,139.796904
pt_psn303,13,4,50,35.704346,139.814568
pt_psn304,13,4,50,35.689904,139.805626
pt_psn305,13,4,50,35.695985,139.814777
pt_psn306,13,4,50,35.697764,139.813402
pt_psn307,13,8,50,35.709902,139.799763
pt_psn308,13,4,0,35.712894,139.806062
pt_psn309,13,4,50,35.708846,139.80454
pt_psn31,13,2,50,35.716963,139.726149
pt_psn310,13,4,0,35.716208,139.810929
pt_psn311,13,4,50,35.695014,139.808542
pt_psn312,13,4,50,35.700347,139.802792
pt_psn313,13,4,50,35.694375,139.790043
pt_psn314,13,8,50,35.70393,139.799792
pt_psn315,13,4,50,35.675295,139.841482
pt_psn316,13,4,50,35.6978841,139.8247468
pt_psn317,13,4,50,35.697265,139.840509
pt_psn318,13,4,50,35.668963,139.837733
pt_psn319,13,4,50,35.676795,139.831705
pt_psn32,13,2,50,35.710539,139.747044
pt_psn320,13,4,50,35.645576,139.826068
pt_psn322,13,4,50,35.687043,139.82665
pt_psn323,13,8,50,35.701125,139.831455
pt_psn324,13,4,50,35.689877,139.833621
pt_psn325,13,4,50,35.701624,139.819484
pt_psn326,13,4,50,35.690127,139.845926
pt_psn327,13,4,50,35.6697302,139.8261607
pt_psn328,13,4,50,35.68385,139.844676
pt_psn329,13,4,50,35.684183,139.834566
pt_psn33,13,2,50,35.707707,139.76346
pt_psn330,13,8,50,35.676266,139.788709
pt_psn331,13,4,50,35.658324,139.802542
pt_psn332,13,4,50,35.688848,139.815902
pt_psn333,13,4,50,35.687988,139.800988
pt_psn334,13,4,50,35.6786,139.798015
pt_psn335,13,4,50,35.6806,139.815818
pt_psn336,13,4,50,35.649409,139.811486
pt_psn337,13,4,50,35.644742,139.798348
pt_psn338,13,4,50,35.669157,139.812152
pt_psn34,13,2,50,35.725872,139.788152
pt_psn340,13,8,50,35.662462,139.799209
pt_psn341,13,4,50,35.654574,139.796098
pt_psn342,13,4,50,35.672684,139.794876
pt_psn343,13,4,50,35.611577,139.712218
pt_psn345,13,4,50,35.605439,139.700219
pt_psn346,13,4,50,35.610966,139.720634
pt_psn347,13,4,50,35.602134,139.712246
pt_psn348,13,4,50,35.611883,139.715634
pt_psn349,13,4,50,35.612049,139.700497
pt_psn35,13,2,50,35.712346,139.779459
pt_psn350,13,4,50,35.606578,139.724356
pt_psn351,13,4,50,35.619909,139.703802
pt_psn352,13,4,50,35.615243,139.708996
pt_psn353,13,4,50,35.606578,139.718134
pt_psn354,13,4,50,35.596607,139.729606
pt_psn355,13,4,50,35.60194,139.721995
pt_psn356,13,8,50,35.596274,139.721884
pt_psn357,13,4,50,35.606384,139.734633
pt_psn358,13,4,50,35.59033,139.73355
pt_psn359,13,4,50,35.596885,139.737633
pt_psn36,13,2,50,35.718984,139.797846
pt_psn360,13,4,50,35.626465,139.723855
pt_psn361,13,4,50,35.626881,139.715328
pt_psn362,13,4,50,35.61941,139.729577
pt_psn363,13,4,50,35.622187,139.719967
pt_psn364,13,4,50,35.633936,139.716217
pt_psn365,13,8,50,35.595192,139.764214
pt_psn366,13,4,50,35.621994,139.754492
pt_psn367,13,4,0,35.59858,139.750521
pt_psn368,13,4,50,35.623215,139.735077
pt_psn369,13,4,50,35.613966,139.726189
pt_psn37,13,2,50,35.701291,139.789876
pt_psn370,13,4,50,35.610348,139.7430834
pt_psn371,13,4,50,35.620855,139.742104
pt_psn372,13,4,50,35.622105,139.750548
pt_psn373,13,8,50,35.611911,139.739965
pt_psn374,13,4,50,35.626001,139.670311
pt_psn375,13,4,50,35.629102,139.685247
pt_psn376,13,4,50,35.615146,139.691489
pt_psn377,13,4,50,35.607716,139.668472
pt_psn378,13,4,50,35.614826,139.669888
pt_psn379,13,4,50,35.617937,139.675582
pt_psn38,13,2,50,35.711736,139.82726
pt_psn380,13,8,50,35.622825,139.68397
pt_psn381,13,8,50,35.621131,139.700885
pt_psn382,13,4,50,35.627492,139.693219
pt_psn383,13,4,50,35.620631,139.693108
pt_psn384,13,4,50,35.61016,139.678165
pt_psn385,13,4,50,35.633825,139.711189
pt_psn386,13,8,50,35.63288,139.687386
pt_psn387,13,4,50,35.638963,139.712745
pt_psn388,13,4,50,35.644434,139.689774
pt_psn389,13,8,50,35.6416451,139.6921602
pt_psn39,13,2,50,35.694348,139.796127
pt_psn390,13,4,50,35.652572,139.687802
pt_psn391,13,8,50,35.635157,139.697857
pt_psn392,13,4,50,35.6434921,139.7003364
pt_psn393,13,4,50,35.630714,139.701329
pt_psn394,13,4,50,35.637574,139.691274
pt_psn395,13,4,50,35.562417,139.715525
pt_psn396,13,4,50,35.562722,139.716692
pt_psn397,13,4,50,35.560556,139.723802
pt_psn398,13,8,50,35.550503,139.746857
pt_psn399,13,4,50,35.548919,139.715693
pt_psn4,13,1,50,35.708215,139.747832
pt_psn40,13,2,50,35.678517,139.826984
pt_psn400,13,4,50,35.569527,139.716525
pt_psn401,13,8,50,35.555085,139.709471
pt_psn402,13,4,50,35.549308,139.706972
pt_psn403,13,4,50,35.552152,139.740807
pt_psn404,13,4,50,35.54578,139.713277
pt_psn405,13,8,50,35.557335,139.744635
pt_psn406,13,4,50,35.555612,139.727302
pt_psn407,13,4,50,35.561223,139.73794
pt_psn408,13,4,50,35.548336,139.729858
pt_psn409,13,4,50,35.591052,139.726051
pt_psn41,13,2,50,35.673656,139.806208
pt_psn410,13,4,50,35.581053,139.721718
pt_psn411,13,4,50,35.563646,139.74438
pt_psn412,13,4,50,35.588747,139.728578
pt_psn413,13,4,50,35.581332,139.736689
pt_psn414,13,8,50,35.568333,139.735857
pt_psn415,13,4,50,35.568861,139.730135
pt_psn416,13,8,50,35.589358,139.721745
pt_psn418,13,8,50,35.581999,139.748466
pt_psn419,13,4,50,35.564973,139.681001
pt_psn42,13,2,50,35.611966,139.706107
pt_psn420,13,4,50,35.580747,139.690832
pt_psn421,13,4,50,35.596857,139.710579
pt_psn422,13,4,50,35.579248,139.713275
pt_psn423,13,4,50,35.586885,139.705747
pt_psn424,13,4,50,35.571082,139.689083
pt_psn425,13,4,50,35.55739,139.69625
pt_psn426,13,4,50,35.572332,139.703581
pt_psn427,13,4,50,35.587191,139.714107
pt_psn428,13,8,50,35.566305,139.696249
pt_psn429,13,4,50,35.564639,139.708748
pt_psn43,13,2,50,35.599024,139.729856
pt_psn430,13,4,50,35.575387,139.681445
pt_psn431,13,4,50,35.586136,139.669695
pt_psn432,13,8,0,35.582081,139.674834
pt_psn433,13,4,50,35.597757,139.683982
pt_psn434,13,4,50,35.600384,139.691276
pt_psn435,13,4,50,35.607188,139.685554
pt_psn436,13,4,50,35.59727,139.667317
pt_psn437,13,4,50,35.588165,139.696506
pt_psn438,13,8,50,35.602161,139.698886
pt_psn439,13,4,0,35.544325,139.768312
pt_psn44,13,2,50,35.621771,139.724216
pt_psn440,13,4,50,35.547116,139.785632
pt_psn441,13,4,50,35.551729,139.788065
pt_psn442,13,4,0,35.549634,139.754215
pt_psn443,13,8,50,35.572695,139.764105
pt_psn444,13,4,50,35.5785,139.757938
pt_psn445,13,4,50,35.604188,139.67186
pt_psn446,13,4,50,35.605965,139.661722
pt_psn448,13,4,50,35.612048,139.638391
pt_psn449,13,4,50,35.620908,139.653389
pt_psn45,13,2,50,35.613883,139.74516
pt_psn450,13,4,50,35.620107,139.630493
pt_psn451,13,4,50,35.596967,139.675583
pt_psn452,13,4,50,35.612076,139.62767
pt_psn453,13,5,50,35.634295,139.632224
pt_psn454,13,4,50,35.607354,139.653417
pt_psn455,13,4,50,35.626657,139.633891
pt_psn456,13,4,50,35.635963,139.678859
pt_psn457,13,4,50,35.645432,139.622585
pt_psn458,13,4,50,35.644235,139.669939
pt_psn459,13,4,50,35.645211,139.679247
pt_psn46,13,2,50,35.620826,139.681165
pt_psn460,13,4,50,35.642295,139.660582
pt_psn461,13,4,50,35.640072,139.640751
pt_psn462,13,4,50,35.63499,139.663332
pt_psn463,13,4,50,35.642767,139.651361
pt_psn464,13,8,0,35.647933,139.668915
pt_psn465,13,8,50,35.630046,139.671693
pt_psn466,13,8,50,35.662652,139.613947
pt_psn467,13,8,50,35.671373,139.606086
pt_psn468,13,4,0,35.669762,139.600864
pt_psn469,13,4,50,35.637104,139.587809
pt_psn47,13,2,50,35.637991,139.70494
pt_psn470,13,4,50,35.668151,139.592504
pt_psn471,13,4,50,35.663236,139.629223
pt_psn472,13,4,50,35.668596,139.62314
pt_psn473,13,4,50,35.639969,139.59935
pt_psn474,13,4,50,35.647654,139.623724
pt_psn475,13,4,50,35.658347,139.609086
pt_psn476,13,4,50,35.656986,139.623057
pt_psn477,13,4,50,35.6433611,139.6094814
pt_psn478,13,8,50,35.648154,139.608475
pt_psn479,13,4,50,35.634711,139.613614
pt_psn48,13,2,50,35.558223,139.720025
pt_psn480,13,4,50,35.631684,139.603032
pt_psn481,13,4,50,35.666625,139.658804
pt_psn482,13,4,50,35.662737,139.669636
pt_psn483,13,4,50,35.655793,139.659693
pt_psn484,13,4,50,35.651096,139.636901
pt_psn486,13,4,50,35.665541,139.639028
pt_psn487,13,4,50,35.65732,139.642528
pt_psn488,13,4,50,35.655071,139.673859
pt_psn489,13,8,50,35.669932,139.714271
pt_psn49,13,2,50,35.572666,139.733579
pt_psn490,13,4,50,35.686958,139.702892
pt_psn491,13,4,50,35.667987,139.707022
pt_psn492,13,4,50,35.680792,139.711715
pt_psn493,13,4,50,35.682652,139.702022
pt_psn494,13,4,50,35.687096,139.696633
pt_psn495,13,4,50,35.661127,139.697912
pt_psn496,13,4,50,35.647406,139.709439
pt_psn497,13,4,50,35.643935,139.7153
pt_psn498,13,4,50,35.648101,139.720522
pt_psn499,13,4,50,35.659238,139.700801
pt_psn5,13,1,50,35.724528,139.797835
pt_psn50,13,2,50,35.574361,139.698658
pt_psn500,13,4,50,35.658155,139.712577
pt_psn501,13,4,50,35.64724,139.701134
pt_psn502,13,4,50,35.653794,139.707911
pt_psn503,13,4,50,35.657351,139.695714
pt_psn504,13,4,50,35.654822,139.717022
pt_psn505,13,4,50,35.652822,139.69819
pt_psn506,13,4,50,35.674652,139.667331
pt_psn507,13,4,50,35.681319,139.686079
pt_psn508,13,4,50,35.674181,139.687523
pt_psn509,13,4,50,35.688901,139.682607
pt_psn51,13,2,50,35.589135,139.677305
pt_psn511,13,4,50,35.667682,139.69219
pt_psn512,13,8,50,35.681736,139.693245
pt_psn513,13,4,50,35.676374,139.674802
pt_psn514,13,4,50,35.682957,139.680246
pt_psn515,13,8,0,35.690817,139.668997
pt_psn516,13,8,50,35.702094,139.67419
pt_psn517,13,4,50,35.709232,139.671496
pt_psn518,13,4,50,35.697622,139.664552
pt_psn519,13,4,50,35.705371,139.666163
pt_psn52,13,2,50,35.555171,139.784271
pt_psn520,13,4,50,35.6966925,139.6831424
pt_psn521,13,4,50,35.706121,139.686605
pt_psn522,13,4,50,35.697761,139.672079
pt_psn523,13,4,50,35.686318,139.668969
pt_psn524,13,4,50,35.691456,139.676913
pt_psn525,13,4,50,35.722313,139.644303
pt_psn526,13,8,50,35.722563,139.65583
pt_psn527,13,4,50,35.73109,139.67455
pt_psn528,13,4,50,35.724063,139.665884
pt_psn529,13,4,50,35.722868,139.637942
pt_psn53,13,2,50,35.613659,139.647807
pt_psn530,13,4,50,35.727173,139.627665
pt_psn531,13,4,50,35.715952,139.645331
pt_psn532,13,4,50,35.719536,139.663524
pt_psn533,13,4,50,35.712065,139.677689
pt_psn534,13,4,50,35.71112,139.65433
pt_psn535,13,4,50,35.719813,139.652302
pt_psn536,13,4,50,35.71612,139.671412
pt_psn537,13,4,50,35.72448,139.614753
pt_psn538,13,4,50,35.704231,139.620861
pt_psn539,13,4,50,35.705064,139.620417
pt_psn54,13,2,50,35.64049,139.666998
pt_psn540,13,4,50,35.70112,139.617223
pt_psn541,13,4,50,35.723784,139.624166
pt_psn542,13,4,50,35.719312,139.606056
pt_psn543,13,4,50,35.725034,139.603445
pt_psn544,13,8,50,35.717118,139.618861
pt_psn545,13,4,50,35.704119,139.599224
pt_psn546,13,4,50,35.716757,139.596613
pt_psn547,13,8,50,35.708952,139.595391
pt_psn548,13,4,50,35.711841,139.626916
pt_psn549,13,4,50,35.712368,139.602029
pt_psn55,13,2,50,35.65207,139.615891
pt_psn550,13,4,50,35.676152,139.643555
pt_psn551,13,4,50,35.667125,139.638944
pt_psn552,13,4,50,35.687288,139.59928
pt_psn553,13,4,50,35.681733,139.614668
pt_psn554,13,8,50,35.687927,139.617668
pt_psn555,13,4,50,35.669985,139.630167
pt_psn556,13,4,50,35.672096,139.614252
pt_psn557,13,4,50,35.67854,139.635889
pt_psn558,13,4,50,35.69712,139.60003
pt_psn559,13,4,50,35.675513,139.658331
pt_psn56,13,2,50,35.658015,139.652305
pt_psn560,13,4,50,35.684956,139.626938
pt_psn561,13,4,50,35.681179,139.657276
pt_psn562,13,8,50,35.670902,139.653554
pt_psn563,13,4,50,35.704676,139.636304
pt_psn564,13,4,50,35.712814,139.638304
pt_psn565,13,4,50,35.705565,139.64997
pt_psn566,13,4,50,35.698233,139.656192
pt_psn567,13,4,50,35.702649,139.652414
pt_psn568,13,8,50,35.692483,139.644554
pt_psn569,13,4,50,35.698066,139.648915
pt_psn57,13,2,50,35.671987,139.707517
pt_psn570,13,4,50,35.70259,139.628911
pt_psn571,13,4,50,35.692538,139.638277
pt_psn573,13,4,50,35.698149,139.638777
pt_psn574,13,4,50,35.691955,139.654415
pt_psn575,13,4,50,35.690234,139.664941
pt_psn576,13,4,50,35.7300681,139.7190239
pt_psn577,13,4,50,35.7368188,139.746719
pt_psn578,13,4,50,35.742702,139.726878
pt_psn579,13,4,50,35.733453,139.738878
pt_psn58,13,2,50,35.657877,139.704078
pt_psn580,13,8,50,35.72937,139.724879
pt_psn581,13,4,50,35.731036,139.729295
pt_psn582,13,4,50,35.740396,139.719407
pt_psn583,13,8,50,35.727203,139.702159
pt_psn584,13,4,50,35.739146,139.710574
pt_psn585,13,4,50,35.73157,139.710065
pt_psn586,13,4,50,35.729485,139.712765
pt_psn587,13,4,50,35.731591,139.706714
pt_psn588,13,4,50,35.742701,139.711463
pt_psn589,13,4,50,35.728036,139.717269
pt_psn59,13,2,50,35.679847,139.683135
pt_psn590,13,4,50,35.733397,139.711547
pt_psn591,13,4,50,35.733202,139.715991
pt_psn592,13,4,50,35.724231,139.718269
pt_psn593,13,8,50,35.734757,139.682743
pt_psn594,13,4,50,35.736785,139.690993
pt_psn595,13,4,50,35.719176,139.713853
pt_psn596,13,8,50,35.729341,139.690021
pt_psn597,13,4,50,35.726564,139.695662
pt_psn598,13,4,50,35.729508,139.683383
pt_psn599,13,4,50,35.72637,139.711936
pt_psn6,13,1,50,35.642141,139.837587
pt_psn60,13,2,0,35.697983,139.677579
pt_psn600,13,4,50,35.722953,139.689188
pt_psn601,13,4,50,35.721596,139.706394
pt_psn602,13,4,50,35.732785,139.699464
pt_psn603,13,4,50,35.753206,139.73809
pt_psn604,13,4,50,35.766171,139.735238
pt_psn605,13,4,50,35.753701,139.733822
pt_psn606,13,4,50,35.760394,139.721906
pt_psn607,13,4,50,35.765446,139.719275
pt_psn608,13,4,50,35.762449,139.726989
pt_psn609,13,4,50,35.765838,139.728655
pt_psn61,13,2,50,35.709731,139.660552
pt_psn611,13,4,50,35.786751,139.722405
pt_psn612,13,4,50,35.769865,139.734321
