idref,score,geom
n00614,22,0,0101000020041200004E94298B273861402260634D1B584140
n00617,22,0,010100002004120000F4F7F7BEDD386140A93B05AF4C5A4140
n00621,22,0,010100002004120000B2F2CB608C396140490F43AB936A4140
n00622,22,0,0101000020041200002D65749B8B396140BD512B4CDF694140
n00625,22,0,01010000200412000034EC9C0B483961407E5704FF5B664140
n00626,22,0,010100002004120000F9F2A7323139614069B23511EC654140
n00628,22,0,0101000020041200000EB7E809F03861401EAC5A2D0B684140
n00630,22,0,01010000200412000087472C73043861405CDB25BBE36B4140
n00632,22,0,010100002004120000D3AD8D67C6396140ECCEC941BF674140
n00633,22,0,010100002004120000D34A2190CB396140CCBCB09014684140
n00635,22,0,010100002004120000C83D0224BF3961403F9B0B1291664140
n00636,22,0,010100002004120000F5447CCCAC396140F02B7BB71E654140
n00639,22,0,010100002004120000D79244E59535614081391F436C6A4140
n00640,22,0,0101000020041200004B87985C16356140B3C755760B674140
n00641,22,0,0101000020041200001667B1B98F356140DC589AA5AE654140
n00642,22,0,0101000020041200006CA86274CA356140E08B8A9356654140
n00643,22,0,0101000020041200000FD0228000366140C8D92A7755674140
n00661,22,0,010100002004120000AA4FCD408053614089192B7B5CA04140
n00662,22,0,0101000020041200004E19EE128B536140FB287EE7729F4140
n00663,22,0,010100002004120000B60D48678553614074000EEBD79E4140
n00664,22,0,01010000200412000090EA854CC35361405E503AEC199C4140
n00665,22,0,0101000020041200006CEEE87FB9536140F7FCD588059B4140
n00667,22,0,010100002004120000CA6A5FE535546140BD8FFEF224994140
n00675,22,0,01010000200412000030A182C30B556140582A5E1BE09B4140
n00676,22,0,0101000020041200002372B0ED23526140C567FC0CB99C4140
n00678,22,0,01010000200412000073BC02D1D3536140C392BC84549F4140
n00679,22,0,010100002004120000562C7E5318526140AF3B82C06FAF4140
n00684,22,0,0101000020041200001431DB044E536140645EA2D524A24140
n00690,22,0,010100002004120000993FF042C45461402FDCB930D2984140
n00691,22,0,010100002004120000556D37C1F75461401FF30181CE914140
n00695,22,0,010100002004120000B584211741556140F4F7F7BE5D974140
n00697,22,0,010100002004120000CD78B6A2285661405551BCCADA944140
n00701,22,0,0101000020041200006678FD93895661406A8BC63599934140
n00704,22,0,0101000020041200002CE1BF2FA45561405E279AACF6954140
n00706,22,0,01010000200412000035CB0AEA00566140339875B5CB9B4140
n00707,22,0,0101000020041200000F5EBBB4A1556140A4B6C315069B4140
n00713,22,0,0101000020041200006F14B4249B576140BFAAC486B8944140
n00716,22,0,010100002004120000317E1AF76655614025581CCEFC954140
n00717,22,0,0101000020041200007EF73361A05561402107808527984140
n00719,22,0,0101000020041200007C348B06DF55614071299DFEA2974140
n00720,22,0,010100002004120000E5E48FB37A5561401ECF1DB3A2954140
n00724,22,0,010100002004120000F6251B0FB6546140AB2CC02D0E994140
n00726,22,0,0101000020041200004CD6F21403576140232E008DD2934140
n00728,22,0,010100002004120000C94FF40A155561400EC3A27D07954140
n00729,22,0,010100002004120000A50A90B2CF52614086F6FB0FFA974140
n00734,22,0,010100002004120000DFBD480DD24561406F0C01C0B1654140
n00736,22,0,0101000020041200006EC89AECFA456140B840DD9B3A624140
n00737,22,0,010100002004120000DE978E940846614019E42EC214624140
n00758,22,0,01010000200412000073CE99FEF66161404EC1D0D9B8684140
n00759,22,0,010100002004120000AFF83C358D3E6140D9AB34CE4B644140
n00764,22,0,0101000020041200009C0A0275D44261404955C9B6C2594140
n00766,22,0,0101000020041200003188FEBFA0316140A7EC4F3D2D5A4140
n00769,22,0,01010000200412000050AD1974DD3C61406CE3F49AC3674140
n00773,22,0,0101000020041200001519C2D6D14961401F8C8E9A656F4140
n00776,22,0,010100002004120000628ACD222F4B6140C80CAF7F327D4140
n00782,22,0,010100002004120000C82EAC76283E614095C3DD0F2E614140
n00786,22,0,010100002004120000D6D46828E4436140CF8D9F7C306F4140
n00787,22,0,0101000020041200006B31D351A94561400DB8F8252C674140
n00788,22,0,010100002004120000671591BCCE45614007B29E5A7D6D4140
n00793,22,0,010100002004120000F7A52325A23A61404C039A63D45C4140
n00794,22,0,01010000200412000044CF7701803A6140BB5E9A22C05C4140
n00795,22,0,010100002004120000702C83C5FC3B61405A79138DFF5B4140
n00800,22,0,010100002004120000B1451CFCCE3561409BA6745545594140
n00802,22,0,010100002004120000617EB8F5A43961404E3052DE7D634140
n00808,22,0,0101000020041200005DB7521910346140E94C350E506C4140
n00810,22,0,0101000020041200005771F4428B5361402676C8282AA34140
n00817,22,0,010100002004120000835EC99F393661406DE525FF93644140
n00818,22,0,010100002004120000F9815083CE546140AD985B6B39944140
n00835,22,0,010100002004120000C623A7655A42614047DD730580614140
n00839,22,0,010100002004120000398485EEAD5D61408F1DAF9BAD8E4140
n00840,22,0,010100002004120000F106E286E95F6140DA69B5D14AAE4140
n00848,22,0,01010000200412000084679D4C375B61405EE68585A48C4140
n00850,22,0,010100002004120000F56B4661725B6140FD15325706944140
n00853,22,0,010100002004120000B2F50CE1184A61405F5095A58C6E4140
n00856,22,0,01010000200412000019332EC1CE47614033897AC1A79C4140
n00877,22,0,010100002004120000CB113290275E6140BAD0A634AC884140
n00883,22,0,0101000020041200002C6BF69BE4466140365A0EF450724140
n00888,22,0,010100002004120000C9303894EB626140259EA2D92B864140
n00889,22,0,0101000020041200004260408A153B61401F0B7668FD6A4140
n00891,22,0,0101000020041200007BC1A739B9396140F4160FEF39564140
n00892,22,0,0101000020041200008F66762769356140F4C473B680574140
n00893,22,0,010100002004120000957950F51033614083948E28A35C4140
n00901,22,0,010100002004120000F0969AF3C237614083B0091F00574140
n00907,22,0,010100002004120000BAF2FEE4945261406033654C66A34140
n00908,22,0,0101000020041200004E19EE128B536140FB287EE7729F4140
n00909,22,0,010100002004120000B61B333F6D5361400AA58A3D0F9D4140
n00910,22,0,01010000200412000025EE0CAED4516140812CFAF9A5A04140
n00912,22,0,01010000200412000038279B170C5361403E8CB564FA9C4140
n00913,22,0,010100002004120000108244C95A53614091A9CCDE63A34140
n00915,22,0,010100002004120000314278B431566140F1619BF97A944140
n00917,22,0,010100002004120000E9E225EEA7566140BEA3C68498954140
n00919,22,0,010100002004120000C84F9951E255614095EDE82400944140
n00924,22,0,010100002004120000303A0FDD2256614019631690AC954140
n00926,22,0,0101000020041200001C3FF960BE5761405947FA59D1914140
n00928,22,0,0101000020041200007C348B06DF55614071299DFEA2974140
n00931,22,0,010100002004120000CED60B4FB942614006E973FFA2834140
n00937,22,0,010100002004120000909B864DC9536140D92E23AB11924140
n00938,22,0,010100002004120000D39A8B64744F614033BCFEC984854140
n00005,16,0,01010000200412000048ED3488C531614017128B732F794240
n00013,16,0,010100002004120000FFE89B340D306140CA24D9D946774240
n00017,16,0,010100002004120000AB6BFEA9822B6140A4DE5339ED604240
n00018,16,0,01010000200412000060B7BEFE1A2A61402C9E7AA4C1604240
n00020,16,0,010100002004120000309E41433F2B614018810C78F4604240
n00021,16,0,01010000200412000065C0FE90632B61402B5CA0EE4D614240
n00022,16,0,0101000020041200009776C5E7292B6140C3633F8BA55F4240
n00024,16,0,01010000200412000088580E3E1E2B61405215AEA29A5F4240
n00025,16,0,0101000020041200004FB5711FD42A6140DA63D817BF614240
n00026,16,0,010100002004120000E2BB838E8C2C61400DEA11595A614240
n00027,16,0,0101000020041200001FD0E341842C614021FD9BBC6D634240
n00028,16,0,0101000020041200008D806500432C6140CCD3B9A294644240
n00029,16,0,0101000020041200006979D44E832B61408D4E4CCDD4614240
n00031,16,0,0101000020041200006118B0E42A2D6140B0332A15F9694240
n00032,16,0,01010000200412000003A3810E692D6140D2EE46D5656A4240
n00033,16,0,010100002004120000FEB8FDF2492D6140E447A1D1C2694240
n00035,16,0,010100002004120000A2DDD737E62C6140112917748C644240
n00036,16,0,01010000200412000023B42FEAE42C61401A41199936674240
n00037,16,0,01010000200412000091F12895F02C6140722145532C674240
n00038,16,0,0101000020041200000F46EC13C02C6140B8F3B3475E664240
n00039,16,0,01010000200412000030FD01C5BE2C614006E6327F96684240
n00040,16,0,010100002004120000E894360B6A2D6140D92E23AB11664240
n00041,16,0,0101000020041200000492B06FE72C6140DCD37A64186A4240
n00043,16,0,0101000020041200008BA6B393C12C6140DEC435E3D9684240
n00044,16,0,010100002004120000DD3B0F93152D61403C646FCE2D684240
n00045,16,0,0101000020041200005A7E85711C2D6140C1E5B16664684240
n00046,16,0,0101000020041200009B60EE4916216140A8F63306E7614240
n00047,16,0,0101000020041200009CD77D6C772061406BC6585CD25C4240
n00048,16,0,01010000200412000074B33F50AE20614046353685DF574240
n00049,16,0,01010000200412000093CC45D7A020614009F368F4B4574240
n00050,16,0,010100002004120000355D4F74DD1F6140D1D446D0F35F4240
n00053,16,0,0101000020041200009065C1C45F1F6140815369D5F8574240
n00054,16,0,0101000020041200007B0382EF2C1F6140E4BD6A65C2574240
n00056,16,0,0101000020041200001EF8BDF205206140FB75A73B4F5D4240
n00057,16,0,010100002004120000E1D05B3CBC1F61400FE72B92C05B4240
n00058,16,0,0101000020041200006FC218EC21206140AAE518DA4A614240
n00059,16,0,0101000020041200002B3982AFC31E61403A515C9F835D4240
n00060,16,0,01010000200412000042D0D1AA562061403050AD1974624240
n00061,16,0,01010000200412000098947142172061403CD5C67D50604240
n00062,16,0,010100002004120000BAAFB9593220614098E02FC104614240
n00063,16,0,010100002004120000FB7D5AA0B81E6140DD8A0E924F5D4240
n00064,16,0,010100002004120000F8AAF0C2F12061402FC03E3A755F4240
n00065,16,0,0101000020041200008912E3EBA12061407B939515795D4240
n00066,16,0,0101000020041200002860E05EBE206140A342D02C645D4240
n00067,16,0,010100002004120000FEC2E1BB432061405081DDFAFA5F4240
n00068,16,0,010100002004120000558A1D8DC31F6140ED2B0FD2535F4240
n00069,16,0,010100002004120000AD2B0BCB84206140D770EC342D694240
n00070,16,0,0101000020041200004C416D0A5A1E6140334FAE2990574240
n00071,16,0,01010000200412000085C7235D58226140E40522D5C1624240
n00072,16,0,010100002004120000E8EB43288022614078EE3D5C72624240
n00073,16,0,010100002004120000629923D005206140851ACFB1CD624240
n00074,16,0,010100002004120000CF31207BFD1F61409730E42208644240
n00075,16,0,0101000020041200000684D6C35720614013E3EB21D0604240
n00077,16,0,010100002004120000EAD21ADE4720614098141F9F905B4240
n00078,16,0,010100002004120000DB34B6D70220614073D30BE3135F4240
n00079,16,0,010100002004120000CAB5B28EF41F6140FE21478490604240
n00080,16,0,010100002004120000F18FAD1DFB1F61409E45EF54C0604240
n00081,16,0,010100002004120000CC96AC8AF01F61405E52109777604240
n00082,16,0,01010000200412000013077536C9226140AC037BA75D624240
n00083,16,0,01010000200412000030963325A3216140DA05DE2461664240
n00084,16,0,0101000020041200003423CD69A0216140B743C362D4654240
n00085,16,0,010100002004120000E873A4E9622161408EE6C8CA2F644240
n00086,16,0,0101000020041200009F330E9AC21D614064B8F072C75A4240
n00087,16,0,010100002004120000ED365E70FC1D6140A7B805A62E5B4240
n00091,16,0,010100002004120000E3288AA1661E61407D2B6DCC465C4240
n00092,16,0,010100002004120000928C41CC4A1E6140A6F33C13F55B4240
n00093,16,0,010100002004120000438C7C03781F61404A78E7F5CC5E4240
n00094,16,0,0101000020041200007B7775D84E21614090831266DA604240
n00095,16,0,01010000200412000032271E06692161404F71C1BE42614240
n00096,16,0,0101000020041200001510A49C39216140865A2E76565F4240
n00097,16,0,0101000020041200004E10D0D83221614005D61643DE5F4240
n00098,16,0,010100002004120000ACD73E2E3B206140608A17B0895E4240
n00099,16,0,010100002004120000EAAF5758301F61408989BC9B5D5E4240
n00102,16,0,010100002004120000804177EEA22E6140772167ABDC6F4240
n00108,16,0,010100002004120000528E1370592E614036C24769DB6F4240
n00109,16,0,0101000020041200001F7B6242312E614098D4754DED6F4240
n00110,16,0,0101000020041200008E6445C3982E6140ACA2E47A806F4240
n00115,16,0,010100002004120000121038B72E2E6140EF80A1FDFE6D4240
n00118,16,0,01010000200412000016951E97022E61405A0CC3EC0A6D4240
n00119,16,0,01010000200412000054B82FB1832361405359B9BCDE5E4240
n00120,16,0,010100002004120000DD1CF862392261409960DD1DBE604240
n00121,16,0,010100002004120000212E4A1AAD2261405969520ABA5B4240
n00122,16,0,010100002004120000A374E95F9222614097AD50FFB45A4240
n00123,16,0,010100002004120000F6F46CB176226140388E0EFE34594240
n00124,16,0,0101000020041200007BCDBC6683226140F0D297EF2A594240
n00125,16,0,010100002004120000F6D61B103C236140CA68893A185C4240
n00127,16,0,0101000020041200007D602239F420614081F33D7ECA5A4240
n00128,16,0,0101000020041200008EFDD1DCAF236140D6CF51FD39594240
n00129,16,0,0101000020041200008845B181D92261403C1405FA44614240
n00130,16,0,010100002004120000CE8536A5E1226140DE6B521BE65F4240
n00131,16,0,0101000020041200001BDC31D0D02261409E6406859C614240
n00132,16,0,0101000020041200004E2C4BCFCF226140F3D36EAAA4614240
n00133,16,0,010100002004120000EE0B433FEE226140BC4B981F6E5B4240
n00134,16,0,010100002004120000CEA4F21B0B236140D7DB662AC45C4240
n00135,16,0,0101000020041200007B66EEC6A7216140396AE0A2EE5E4240
n00136,16,0,0101000020041200006F9EEA901B2461409535A094FF5C4240
n00137,16,0,010100002004120000FC0A88FF2A246140B97E0BFCF25C4240
n00138,16,0,0101000020041200002F489FFB17216140C4978922A45A4240
n00139,16,0,010100002004120000F4EAD275D7216140358EA2186A5E4240
n00140,16,0,0101000020041200006792FD983B226140D95A5F24B45D4240
n00141,16,0,010100002004120000A8195245712261409B1A0D8574634240
n00142,16,0,0101000020041200005B28F4554D246140BB2473D135624240
n00143,16,0,01010000200412000099C7500427226140D25A2CA0AB5C4240
n00144,16,0,0101000020041200005F888B92C623614056687B4F40594240
n00145,16,0,01010000200412000096DBACB08F216140E6DBCC32D55C4240
n00146,16,0,0101000020041200001243BCBF0B226140FFC23C75F65C4240
n00148,16,0,0101000020041200002F4503C258226140FABDA838695F4240
n00149,16,0,0101000020041200009B66CB03A2226140DDE05520C45C4240
n00152,16,0,0101000020041200004AE5924F741C6140D9FEDF2241574240
n00153,16,0,010100002004120000A835CD3B4E1D61402C8F24F72A574240
n00154,16,0,0101000020041200001624C7E7DF1B61408440D3B771564240
n00155,16,0,01010000200412000032456FA7631B6140C5330D2F2D554240
n00156,16,0,01010000200412000026E9F582AA1C61408373A14D69504240
n00159,16,0,01010000200412000042A0E9DBB81C6140762F9C10DF4F4240
n00160,16,0,010100002004120000E3BE7A813E1B6140DA0BBBDEEC504240
n00161,16,0,0101000020041200002FD6DC76C61B61407CE6F6DC53564240
n00162,16,0,0101000020041200002C7A4C497B1B61406F8DBE38A7554240
n00163,16,0,0101000020041200001846D50A6E2B6140A335ABE39D5C4240
n00164,16,0,010100002004120000C75A8D36D82B6140CEF2864556594240
n00165,16,0,010100002004120000FC77D89F5F2B614092184EE328594240
n00166,16,0,010100002004120000B7E402E1542B61400430AF6D9B594240
n00167,16,0,010100002004120000D027F224692B6140CDD6B09586594240
n00168,16,0,010100002004120000AA4C8CC0B32B6140B67A9807FA594240
n00169,16,0,01010000200412000058868263202C61400ED2F82A9E494240
n00170,16,0,0101000020041200006EA06582462A614098906A33A94D4240
n00171,16,0,010100002004120000FCCEE5BC352A61404EF454E295534240
n00172,16,0,01010000200412000063F7787CD629614069FD2D01F8544240
n00173,16,0,010100002004120000BEF6CC92002A614011001C7BF6544240
n00174,16,0,01010000200412000048ED8F41382A6140D2A4B9BA08554240
n00175,16,0,010100002004120000D3C155F9392A614096A1E018B8554240
n00177,16,0,01010000200412000055D6DB0BB11E6140327ED069CC514240
n00179,16,0,010100002004120000D3C66C24E41E6140C5BCD8C57E4E4240
n00181,16,0,010100002004120000B64B1B0E0B1E61400EDEB29EB5554240
n00182,16,0,0101000020041200000FCBB09BE31E614059B8F64F81534240
n00183,16,0,0101000020041200003F7F901B741F6140095EE3E94B494240
n00185,16,0,0101000020041200002B5899DF9F1E61409F967A713D514240
n00186,16,0,010100002004120000C270091BB91E6140729DEBA0B74F4240
n00187,16,0,0101000020041200001AF5B5D33B1E614077DB85E63A524240
n00188,16,0,0101000020041200002FEC7AB3971E6140D74BF84AC5504240
n00189,16,0,010100002004120000CD9A0E53511E6140EE9F5D7468374240
n00190,16,0,010100002004120000A27E17B6E61E6140CC3B985EAC4A4240
n00191,16,0,0101000020041200002D848BCBE71E614093ECC7DC6B4A4240
n00192,16,0,01010000200412000084A4AA64DB1D61405CDABAE534464240
n00193,16,0,0101000020041200008BAABAA2AF1D6140D1C144CDA1454240
n00194,16,0,010100002004120000FF2268CCA41C614048C7308221424240
n00196,16,0,010100002004120000AEA9E27CA01C6140DE9046054E434240
n00197,16,0,01010000200412000002AD0A1EB01C6140BA1E3B5E37434240
n00198,16,0,010100002004120000A6B73F174D1D6140310CB32B884B4240
n00199,16,0,010100002004120000D8E95102AC1D614097C62FBC924C4240
n00200,16,0,010100002004120000466CC19CEA1B61409FC9FE791A314240
n00201,16,0,0101000020041200009C0CD81F321C6140399D64ABCB474240
n00202,16,0,010100002004120000E3D418BE4F1D61400D41C4BC7D4C4240
n00203,16,0,010100002004120000E3D418BE4F1D61400D41C4BC7D4C4240
n00205,16,0,010100002004120000C5083C8BF91B6140729BBA3CE7474240
n00206,16,0,0101000020041200002202695AFD1E6140769373BDC8484240
n00207,16,0,010100002004120000A28AD129FE1D6140EAE923F0874A4240
n00208,16,0,010100002004120000CFF2E1FEC81C61403991AA37B4424240
n00209,16,0,01010000200412000004A7E3D6C91C6140276E707DB3424240
n00211,16,0,010100002004120000F0FD68931E2061409B030473F4354240
n00213,16,0,010100002004120000BDFBE3BD2A1F6140C8DB0022B36D4240
n00214,16,0,0101000020041200005498ADAB381F6140AD6818E3686F4240
n00217,16,0,0101000020041200001C5B74579B1F6140C5E6E3DA506B4240
n00218,16,0,010100002004120000523DE30C8F1F6140B17B3C3E6B6B4240
n00219,16,0,010100002004120000919E7D407B1F61405124A996BE6B4240
n00220,16,0,010100002004120000E5DCDC4E511F6140C6AD388BCD6D4240
n00222,16,0,0101000020041200001A89D008761C6140007CA64D8B6A4240
n00223,16,0,010100002004120000AADF3B207F1E61401EB3A2BC456E4240
n00224,16,0,0101000020041200004AA1E2EE621F61403E93FDF3346C4240
n00225,16,0,01010000200412000014D09F91231F6140518B1C7D27684240
n00226,16,0,0101000020041200003C58B55AD61F61403DFEC176E6694240
n00227,16,0,010100002004120000257A19C5B226614033FAD170CA504240
n00229,16,0,0101000020041200007FEBD4A6BB266140DBB463343C584240
n00230,16,0,01010000200412000002DC87171F276140B052E68B625B4240
n00231,16,0,010100002004120000A300F676F026614046D84BAEBD5A4240
n00232,16,0,0101000020041200000470B37871276140634914B58F5B4240
n00233,16,0,010100002004120000F008B83187266140D7619687964D4240
n00234,16,0,0101000020041200001D1CEC4D8C266140DDFB6541724E4240
n00235,16,0,0101000020041200001180C9D7AF2661407868B3452D4D4240
n00236,16,0,010100002004120000682B8AB2922661406A865451BC4E4240
n00237,16,0,010100002004120000174A26A7362761406B459BE3DC544240
n00238,16,0,010100002004120000F55A1A09BE266140F40A557B22574240
n00240,16,0,01010000200412000026457584DD2661404FDC3BB4D9544240
n00241,16,0,01010000200412000040C1C58ADA26614064647F8FB0544240
n00243,16,0,010100002004120000288FB81160276140CFD0894EE0584240
n00244,16,0,010100002004120000F5752A2A6C276140D006054AAF504240
n00245,16,0,010100002004120000507A956BC02561404A05BA9B4C574240
n00246,16,0,0101000020041200009E21C1F9F92661409047156AF2594240
n00247,16,0,010100002004120000CA14185741286140DA6674513E584240
n00249,16,0,010100002004120000F1506FA14627614053E0AEA8D2594240
n00251,16,0,01010000200412000076B0B442472661404D7BEF14175A4240
n00252,16,0,0101000020041200009EA34401512861407DEBC37AA35B4240
n00253,16,0,0101000020041200002E07D561202561409D41E845925B4240
n00254,16,0,0101000020041200002A79D047342561400D7448C55A5B4240
n00255,16,0,0101000020041200007EE772DE5A256140B075A911FA5A4240
n00256,16,0,0101000020041200002519839855256140338C16FB265B4240
n00257,16,0,0101000020041200008C4CC0AF912761400B332372B0564240
n00258,16,0,0101000020041200006DF24A481A27614037E6D07D94584240
n00263,16,0,0101000020041200000BF20E4B9E266140381B86EA41564240
n00264,16,0,010100002004120000FFA556A9AA276140CFE5BCB502564240
n00265,16,0,010100002004120000F13A2C1EA8226140F7EC1406C04B4240
n00266,16,0,0101000020041200005787927F5C2761400CFC4DCD8A5A4240
n00269,16,0,0101000020041200008C3DC5BB6D2761402AFD84B35B5B4240
n00270,16,0,0101000020041200001913ACBB83266140C00FBD7B364C4240
n00271,16,0,010100002004120000ACD3371F8D26614001023164D04B4240
n00273,16,0,010100002004120000CB45216E73286140587B33C577524240
n00275,16,0,0101000020041200008C25F61A4C2861406F7143424A5B4240
n00276,16,0,0101000020041200004349923148286140C2024EA5555B4240
n00277,16,0,0101000020041200003B7E5EA7472861409A5C8C81755A4240
n00278,16,0,01010000200412000094AB0E6F4C286140246F6F6D975A4240
n00279,16,0,010100002004120000354415FE4C28614088258A35015A4240
n00281,16,0,010100002004120000778CE1A03329614001CC6BDBE65B4240
n00282,16,0,010100002004120000074FD7C90F2A61409AAECC00BC604240
n00284,16,0,01010000200412000091FEA897E9296140005A4E9DA2604240
n00285,16,0,0101000020041200001D774A072B2761406508B60023584240
n00286,16,0,01010000200412000009707A17AF2661409A208F858D494240
n00287,16,0,0101000020041200005C76887F98276140857D3B8908584240
