gmlid,idref,area,fixed,lat,lon
n00603,4395820883,1,1,42.9762041,141.3364016
n00604,4339290021,1,50,43.0001428,141.3298735
n00605,4375053250,1,50,43.0000852,141.3318161
n00606,4334772391,1,50,42.9903986,141.3339842
n00607,null,1,0,42.9675249,141.1683194
n00608,null,1,0,42.9621696,141.1603379
n00609,4398336046,1,50,42.9619571,141.2942188
n00610,4402335976,1,50,42.961232,141.3007246
n00611,4402335978,1,50,42.9612684,141.2987729
n00612,3978884095,1,50,43.0111055,141.3450957
n00613,3988082576,1,50,43.0096267,141.3454676
n00614,3988146375,1,50,43.0063767,141.3442824
n00615,4400556514,1,50,42.9614229,141.2594804
n00616,4403560137,1,50,42.9611818,141.2740964
n00617,null,1,0,43.0437991,141.3944633
n00618,4236749591,1,50,43.0320615,141.4193636
n00619,4905892730,1,1,43.0250292,141.437067
n00620,null,1,0,43.0391373,141.4007877
n00621,4236749592,1,50,43.029171,141.4267826
n00622,null,1,0,43.0614535,141.3747209
n00623,4137810090,1,1,43.0738012,141.4104456
n00624,null,1,0,43.0540737,141.4416161
n00625,null,1,0,43.0572896,141.3937491
n00626,null,1,0,43.0536283,141.4007561
n00627,null,1,0,43.0547418,141.3998468
n00628,null,1,0,43.0469189,141.3933385
n00629,null,1,0,43.049701,141.4000324
n00630,null,1,0,43.0332839,141.428585
n00631,4971912822,1,1,43.0291048,141.4388219
n00632,5808586757,1,1,43.0435988,141.403134
n00633,null,1,0,43.0388829,141.4138508
n00634,null,1,0,43.0554047,141.4053219
n00635,448757084,1,1,43.051794,141.425941
n00636,null,1,0,43.0416162,141.4237516
n00637,null,1,0,43.0407842,141.4242413
n00638,null,1,0,43.040147,141.4263265
n00639,null,1,0,43.0384367,141.42918
n00640,443785573,1,1,43.0520886,141.4037539
n00641,448756211,1,1,43.0525728,141.4042277
n00642,5920139285,1,1,43.0310474,141.4422593
n00643,null,1,0,43.0469568,141.4143743
n00644,445947133,1,1,43.046215,141.4155666
n00645,5140423408,1,50,43.0374656,141.448328
n00646,5140423409,1,50,43.0377699,141.4465582
n00647,null,1,0,43.0284965,141.3971816
n00648,null,1,0,43.024062,141.4069763
n00649,5713936023,1,50,43.0355608,141.4089754
n00650,441939114,1,1,43.0214117,141.3836896
n00651,2394746772,1,1,42.9978474,141.3796406
n00652,441895810,1,1,43.0066026,141.384005
n00653,231322167,1,1,43.0000861,141.3826797
n00654,4718588200,1,1,43.0171131,141.3889573
n00655,4478212323,1,50,43.0455642,141.3836421
n00656,4483180709,1,50,43.044345,141.3821626
n00657,4478212321,1,50,43.0394675,141.3907599
n00658,4478212322,1,50,43.0395497,141.3897555
n00659,384993800,1,1,43.0309325,141.368296
n00660,327991405,1,1,43.0356786,141.3655204
n00661,4465712002,1,50,43.0421793,141.370644
n00662,593462829,1,50,43.0347634,141.3697549
n00663,4464229449,1,50,43.0308874,141.3763679
n00664,4103949368,1,50,43.0250612,141.3807563
n00665,5563111148,1,50,43.1582532,141.4003992
n00666,5245409683,1,50,43.1480686,141.3510226
n00667,5118627565,1,50,43.1131316,141.3044798
n00668,5106449414,1,50,43.1152069,141.3252306
n00669,5127550032,1,50,43.1229337,141.3134493
n00670,5084874590,1,50,43.1132975,141.2930015
n00671,5065291232,1,50,43.1023142,141.3183627
n00672,5072544142,1,50,43.1029276,141.3202359
n00673,5184895346,1,50,43.1290296,141.3540925
n00674,5132040821,1,50,43.1248531,141.3348652
n00675,5164230041,1,50,43.1387637,141.3149474
n00676,5164217033,1,50,43.1372683,141.338678
n00677,4350845989,1,50,43.083825,141.3442853
n00678,3308914721,1,50,43.0879713,141.3286127
n00679,5031388386,1,50,43.0937188,141.3423111
n00680,5047124564,1,50,43.0998697,141.3317634
n00681,5047124549,1,50,43.0996675,141.3448548
n00682,5047803562,1,50,43.1042585,141.3442765
n00683,null,1,0,43.2426066,141.8032638
n00684,2006301037,1,50,43.2462243,141.8742358
n00685,null,1,0,43.253136,141.9163429
n00686,null,1,0,42.4381348,140.3237737
n00687,null,1,0,42.5767788,140.4524464
n00688,null,1,0,42.5117794,140.3788095
n00689,null,1,0,42.4997285,140.3661869
n00690,249335482,1,50,42.5081945,140.3752672
n00691,null,1,0,42.4955928,140.3618669
n00692,null,1,0,42.4921547,140.3589185
n00693,null,1,0,44.1777338,142.275339
n00694,null,1,0,44.1356917,142.4864672
n00695,null,1,0,44.2356582,142.395069
n00696,null,1,0,44.1759584,142.391279
n00697,558515710,1,1,44.1727915,142.3930643
n00698,2705211649,1,50,44.170269,142.3943513
n00699,2705214082,1,50,44.1707443,142.3941678
n00700,2705199645,1,1,44.1610255,142.3972268
n00701,2705228079,1,1,44.186871,142.3892385
n00702,3020198361,1,1,44.115012,142.5906759
n00703,null,1,0,44.916398,142.5877574
n00704,null,1,0,44.841944,142.4754505
n00705,null,1,0,44.8427132,142.4756965
n00706,null,1,0,44.8453509,142.4768006
n00707,420540304,1,1,44.9360694,142.5824278
n00708,4204812889,1,1,44.9386053,142.5866099
n00709,420538870,1,1,44.936498,142.5838915
n00710,null,1,0,44.9242543,142.5815642
n00711,null,1,0,44.9261196,142.5800002
n00712,null,1,0,44.9701975,142.2858116
n00713,2681656824,1,50,44.9757959,142.2896637
n00714,2681656822,1,50,44.9740159,142.2879528
n00715,null,1,0,45.1266456,142.3873255
n00716,2703612298,1,50,45.1250168,142.3666295
n00717,425542049,1,1,45.12537,142.3683944
n00718,425541039,1,50,45.1263351,142.3724594
n00719,null,1,0,45.1416864,142.3619856
n00720,null,1,0,41.9757897,140.1413564
n00721,null,1,0,41.9688914,140.1333333
n00722,null,1,0,41.9702722,140.1373151
n00723,null,1,0,41.9726664,140.1389844
n00724,5808394528,1,1,42.3232686,140.9688006
n00725,303755525,1,1,42.3268762,140.9678692
n00726,null,1,0,42.3542243,141.0279405
n00727,null,1,0,42.3151731,140.9745483
n00728,null,1,0,42.3592546,140.9850484
n00729,null,1,0,42.3596153,140.9858417
n00730,null,1,0,42.3579885,141.0375307
n00731,4607530897,1,1,42.3720952,140.929112
n00732,null,1,0,42.3464203,141.0326218
n00733,null,1,0,42.3335389,140.9616709
n00734,401691919,1,1,42.3639794,141.0246386
n00735,2978494933,1,1,42.3175178,140.9741058
n00736,3675845225,1,1,42.3524591,141.0142345
n00737,null,1,0,42.352318,141.004113
n00738,3711307625,1,1,42.3414096,141.0178316
n00739,4608857100,1,1,42.3450175,141.0212759
n00740,2980509576,1,1,42.3442266,141.0290176
n00741,5235854521,1,1,42.3514596,141.040559
n00742,null,1,0,42.3561246,141.0404038
n00743,null,1,0,42.3274046,140.9682846
n00744,3711304925,1,1,42.3367085,141.0130727
n00745,null,1,0,44.0668609,144.9882774
n00746,null,1,0,44.0721178,144.9964473
n00747,474641633,1,1,43.9017633,144.6801275
n00748,null,1,0,43.9120041,144.6592741
n00749,null,1,0,43.900574,144.6514088
n00750,null,1,0,43.900696,144.6524881
n00751,null,1,0,43.9003499,144.6604326
n00752,663049651,1,50,43.8582848,144.4630745
n00753,663049654,1,50,43.8620953,144.4680808
n00754,null,1,0,43.8546299,144.4646543
n00755,null,1,0,43.8352788,144.5921785
n00756,null,1,0,43.7879246,144.5343926
n00757,null,1,0,43.8466158,144.5976416
n00758,646840435,1,50,42.6676118,140.3098353
n00759,null,1,0,42.6613207,140.3111151
n00760,null,1,0,42.7573394,140.2932731
n00761,null,1,0,42.7854372,140.2359311
n00762,null,1,0,42.7998875,140.2238406
n00763,null,1,0,45.3316833,142.1192282
n00764,4495755579,1,1,45.3495952,142.1503252
n00765,null,1,0,42.8104125,143.6555175
n00766,null,1,0,43.0926456,143.6057265
n00767,null,1,0,42.8077547,143.65522
n00768,null,1,0,42.816673,143.6555226
n00769,null,1,0,42.7987903,143.6532361
n00770,null,1,0,42.8082098,143.6546647
n00771,3104844799,1,50,43.1957052,140.99525
n00772,null,1,0,43.1966463,140.9955457
n00773,null,1,0,43.2146397,140.9407665
n00774,null,1,0,43.1902791,140.9974304
n00775,3086100159,1,50,43.1958692,141.0060384
n00776,null,1,0,43.2170702,141.0129696
n00777,null,1,0,43.1706489,141.0334234
n00778,null,1,0,43.1805926,141.0262061
n00779,null,1,0,43.2097147,140.9986189
n00780,439824330,1,1,43.1879529,141.0098215
n00781,1256671103,1,50,43.1992216,141.0004578
n00782,null,1,0,43.2007989,140.9995985
n00783,561928510,1,1,43.1762194,141.0561054
n00784,3104844886,1,50,43.1750347,141.0588027
n00785,null,1,0,43.1668705,141.0500807
n00786,3086100157,1,50,43.180893,141.0111694
n00787,302308243,1,1,43.1409017,141.1538513
n00788,null,1,0,43.1442645,141.1928807
n00789,null,1,0,43.1886666,141.0136718
n00790,549094722,1,1,43.1741674,141.0618395
n00791,3086100158,1,50,43.1813441,141.0161713
n00792,null,1,0,43.2070359,140.9829807
n00793,null,1,0,43.2090077,140.9775136
n00794,3086100165,1,50,43.1860867,141.0028365
n00795,6038918586,1,1,43.1891903,141.005546
n00796,null,1,0,43.1907102,141.0095393
n00797,439824331,1,1,43.1878916,141.0106886
n00798,3104845002,1,50,43.1912805,140.9905312
n00799,1925249427,1,50,41.4247008,140.0868259
n00800,1925249231,1,50,41.4251455,140.084148
n00801,1925173019,1,50,41.5452754,139.9953114
n00802,1925278064,1,50,41.4278033,140.1131371
n00803,1925277435,1,50,41.428179,140.1122868
n00804,1925179478,1,50,41.5238629,140.0055245
n00805,1924739669,1,50,41.4837679,140.2553323
n00806,null,1,0,41.496125,140.2510172
n00807,1924617324,1,50,41.4459251,140.2347473
n00808,null,1,0,41.4770938,140.2564218
n00809,1924608976,1,50,41.480177,140.2564171
n00810,null,1,0,41.6016165,140.4216087
n00811,null,1,0,41.6040181,140.4251189
n00812,null,1,0,41.6145376,140.4288508
n00813,4678035070,1,1,41.6878645,140.4466383
n00814,7185845985,1,1,43.9017626,142.5689965
n00815,null,1,0,43.9048511,142.5774682
n00816,206283580,1,1,43.9056267,142.5788605
n00817,3176222526,1,50,44.3023376,142.6408037
n00818,308526730,1,1,44.3026721,142.6360993
n00819,null,1,0,44.3053777,142.6294315
n00820,null,1,0,44.098471,142.3659689
n00821,null,1,0,44.0988519,142.3627342
n00822,null,1,0,44.0986435,142.3595268
n00823,620434850,1,1,43.8434676,142.7778692
n00824,817067573,1,1,43.8465611,142.7572052
n00825,null,1,0,43.8457592,142.760053
n00826,6038056987,1,1,43.8503014,142.7682059
n00827,null,1,0,43.0815165,142.8401028
n00828,null,1,0,43.0803398,142.8405327
n00829,null,1,0,43.087709,142.8339844
n00830,4230995793,1,1,43.0943575,142.9050562
n00831,null,1,0,43.1073631,142.9012412
n00832,null,1,0,42.9472955,142.9388372
n00833,null,1,0,42.9439059,142.9368254
n00834,null,1,0,42.9439658,142.9468072
n00835,null,1,0,43.014361,142.8840535
n00836,null,1,0,43.0181015,142.8910673
n00837,null,1,0,43.0163267,142.8929345
n00838,null,1,0,43.009479,142.8927191
n00839,null,1,0,43.8476802,142.3574223
n00840,null,1,0,43.8220938,142.334078
n00841,490334394,1,1,43.7223909,142.4112743
n00842,null,1,0,43.697981,142.4519356
n00843,null,1,0,43.6969784,142.4543098
n00844,817320845,1,1,43.6965393,142.5099351
n00845,817320805,1,1,43.701143,142.5020934
n00846,null,1,0,43.8549996,142.5044211
n00847,null,1,0,43.8269633,142.5136624
n00848,null,1,0,43.8235597,142.5148928
n00849,206283556,1,1,43.834031,142.4707543
n00850,525199339,1,1,43.8652366,142.4807383
n00851,null,1,0,43.875879,142.4763766
n00852,3104845609,1,50,43.5386115,142.4461663
n00853,null,1,0,43.5885866,142.4601994
n00854,3104844802,1,50,43.5973145,142.4641633
n00855,null,1,0,43.5930805,142.4579327
n00856,3104845610,1,50,43.5904196,142.4540888
n00857,3080117821,1,50,43.5939931,142.4670185
n00858,3080117826,1,50,43.5947206,142.4663794
n00859,3104845005,1,50,43.5970422,142.4623023
n00860,null,1,0,43.5887787,142.465552
n00861,null,1,0,44.0200019,142.4188685
n00862,null,1,0,44.0259923,142.4154795
n00863,null,1,0,44.0228219,142.4167119
n00864,null,1,0,43.7271512,143.7334353
n00865,null,1,0,43.7275069,143.7375235
n00866,null,1,0,43.7270365,143.741344
n00867,null,1,0,43.7281848,143.7448552
n00868,474004365,1,50,44.0187614,143.7808765
n00869,664541757,1,50,44.0150067,143.7700434
n00870,664541755,1,50,44.0139945,143.7664449
n00871,664541759,1,50,44.0169499,143.7684283
n00872,null,1,0,43.9847704,143.7027498
n00873,664751110,1,1,44.0799439,143.9431262
n00874,null,1,0,43.673497,143.5814821
n00875,687263227,1,50,43.6782556,143.5903576
n00876,null,1,0,42.5449635,142.3353195
n00877,3088974058,1,50,42.3614343,142.3153217
n00878,null,1,0,42.3593982,142.3172666
n00879,3088974056,1,50,42.3629111,142.3151555
n00880,2328802535,1,50,42.3752911,142.2829274
n00881,null,1,0,42.3637178,142.3141873
n00882,null,1,0,43.7219937,142.0533089
n00883,null,1,0,43.7169677,142.0438131
n00884,5850711563,1,1,43.6994236,142.0713961
n00885,null,1,0,43.7115784,142.0181449
n00886,null,1,0,43.717284,142.036661
n00887,null,1,0,43.8129077,142.0263593
n00888,null,1,0,43.7298846,142.1345194
n00889,null,1,0,43.7245083,142.0442093
n00890,null,1,0,42.4291389,140.0168792
n00891,null,1,0,42.4270056,140.008481
n00892,null,1,0,42.4283655,140.0022476
n00893,null,1,0,42.4301335,140.014191
n00894,null,1,0,43.2246174,141.6528369
n00895,null,1,0,43.2251101,141.6513126
n00896,4089558996,1,1,43.2106201,141.5187775
n00897,4089611289,1,1,43.2118059,141.5177942
n00898,null,1,0,43.2227037,141.5181834
n00899,4089608789,1,1,43.2152721,141.5285999
n00900,4089606889,1,1,43.218228,141.5328843
n00901,5824684755,1,1,43.2134861,141.5241839
n00902,null,1,0,43.1889692,141.4553728
n00903,null,1,0,43.1868555,141.4346643
n00904,null,1,0,43.2192023,141.5126461
n00905,null,1,0,43.1513392,141.3072903
n00906,null,1,0,43.1515351,141.2882097
n00907,4865537421,1,1,43.1407767,141.2833958
n00908,4864069621,1,1,43.1372398,141.2883686
n00909,null,1,0,43.1479975,141.3113353
n00910,null,1,0,43.166681,141.3071216
n00911,null,1,0,43.1745006,141.3164491
n00912,null,1,0,43.398978,141.4354307
n00913,null,1,0,43.3972433,141.4374288
n00914,null,1,0,43.3161842,141.420285
n00915,5808348153,1,1,43.217214,141.3372731
n00916,null,1,0,43.1623865,141.2781793
n00917,null,1,0,43.1602424,141.281093
n00918,7710461101,1,50,43.1609179,141.2513747
n00919,825803058,1,50,43.1853492,141.3090172
n00920,null,1,0,43.1540838,141.2904876
n00921,null,1,0,43.1468496,141.2805633
n00922,null,1,0,43.2410337,141.3668262
n00923,5808354153,1,1,43.2436697,141.3701233
n00924,null,1,0,43.5794959,141.3876695
n00925,7254587703,1,50,43.1592045,141.3379361
n00926,null,1,0,43.2952488,140.6048116
n00927,null,1,0,43.3309254,140.3774358
n00928,null,1,0,43.2974748,140.5991783
n00929,null,1,0,43.580835,142.0318145
n00930,null,1,0,43.53861,142.0825201
n00931,null,1,0,43.5498308,142.059547
n00932,null,1,0,43.563985,142.0431143
n00933,null,1,0,43.5413066,142.115717
n00934,null,1,0,43.5792066,142.037227
n00935,null,1,0,43.5394377,142.0744337
n00936,5699750321,1,50,42.8286916,141.6792703
n00937,5749551941,1,50,42.8321476,141.6539908
n00938,null,1,0,42.8217881,141.6440551
n00939,5615123417,1,50,42.8246664,141.6413319
n00940,5756582524,1,50,42.837565,141.6524382
n00941,725857461,1,50,42.7744041,141.405211
n00942,5125758022,1,50,42.8507951,141.6112801
n00943,5644901439,1,50,42.834014,141.6298824
n00944,5639939845,1,50,42.8389076,141.6347791
n00945,5638611190,1,50,42.8404919,141.6320979
n00946,5632618597,1,50,42.8380408,141.6384363
n00947,5632818217,1,50,42.8371384,141.6391362
n00948,1726372040,1,50,42.8260705,141.6526941
n00949,5760902672,1,50,42.8464494,141.6668416
n00950,3080117816,1,50,42.810371,141.6367826
n00951,3080117815,1,50,42.8210796,141.6585023
n00952,null,1,0,42.9136811,141.8000173
n00953,5712576960,1,50,42.8270406,141.6722646
n00954,null,1,0,42.8306854,141.6734959
n00955,null,1,0,42.7845028,141.6785797
n00956,5627857748,1,50,42.831944,141.6456831
n00957,3104844788,1,50,42.8384306,141.6248947
n00958,3104844809,1,50,42.8200301,141.6469695
n00959,5824549420,1,50,42.7848743,141.6010754
n00960,null,1,0,43.6404618,144.4490941
n00961,null,1,0,43.6399759,144.4491687
n00962,null,1,0,43.4870197,144.4627013
n00963,null,1,0,43.42926,144.5171465
n00964,5110240227,1,1,43.499543,144.4541968
n00965,5110934323,1,1,43.5003391,144.4546778
n00966,5110240226,1,1,43.4948967,144.4540459
n00967,null,1,0,43.2936617,144.5907477
n00968,null,1,0,43.2978198,144.5996125
n00969,null,1,0,43.2993355,144.6003161
n00970,425873308,1,50,43.4656538,144.6769921
n00971,4607788289,1,1,43.8574689,141.523357
n00972,null,1,0,43.8552237,141.5199003
n00973,4607708491,1,1,43.8549681,141.5187431
n00974,null,1,0,43.2777694,143.4259472
n00975,null,1,0,43.3549421,143.7854334
n00976,null,1,0,43.2865612,143.636082
n00977,null,1,0,43.2438442,143.5513622
n00978,4920229423,1,1,43.2404652,143.5464236
n00979,null,1,0,43.2376639,143.5469482
n00980,4828453622,1,1,43.2349646,143.5467196
n00981,188650027,1,1,43.4669959,143.7441689
n00982,null,1,0,43.4675008,143.7449998
n00983,null,1,0,42.8910954,143.1966524
n00984,null,1,0,42.7548657,143.007786
n00985,null,1,0,42.7011417,143.0588249
n00986,null,1,0,42.7980112,143.0733719
n00987,null,1,0,42.7449325,143.0838088
n00988,3104845605,1,50,42.8809815,143.1996458
n00989,null,1,0,42.9299962,143.1790536
n00990,null,1,0,42.929718,143.1746653
n00991,null,1,0,42.9146842,143.1774125
n00992,null,1,0,42.9104886,143.1762409
n00993,3104844790,1,50,42.9003425,143.1804144
n00994,null,1,0,42.9044511,143.1671265
n00995,5100260519,1,1,42.9297713,143.1684613
n00996,null,1,0,42.9347468,143.1689588
n00997,5099947154,1,1,42.9197449,143.1636837
n00998,null,1,0,42.9289445,143.1569581
n00999,null,1,0,42.9035243,143.1535548
n01000,null,1,0,42.9287324,143.153128
n01001,null,1,0,42.9180306,143.144867
n01002,null,1,0,42.9130742,143.1455133
n01003,null,1,0,42.9080981,143.1462322
n01004,null,1,0,42.9158873,143.144252
n01005,null,1,0,42.9270489,143.1300005
n01006,null,1,0,42.9314178,143.1293169
n01007,null,1,0,42.9258508,143.1232701
n01008,null,1,0,42.9114143,143.1312477
n01009,5308265225,1,1,42.9255162,143.1181568
n01010,null,1,0,42.9156263,143.119557
n01011,null,1,0,42.916007,143.1237759
n01012,null,1,0,42.9269682,143.2017434
n01013,5112828230,1,50,42.9312946,143.1964607
n01014,null,1,0,42.8915002,143.2011063
n01015,546392191,1,50,42.9118347,143.1942579
n01016,null,1,0,42.9209213,143.1922945
n01017,null,1,0,42.8496067,143.1649582
n01018,1734784652,1,1,42.7952377,143.1652704
n01019,null,1,0,42.9314102,143.204404
n01020,null,1,0,42.9179417,143.2061656
n01021,null,1,0,42.931813,143.2036563
n01022,null,1,0,42.910167,143.2062812
n01023,null,1,0,42.9088688,143.2076647
n01024,null,1,0,42.905471,143.2079105
n01025,null,1,0,42.9015371,143.2073956
n01026,null,1,0,42.9015638,143.2085788
n01027,null,1,0,42.9272024,143.2043511
n01028,null,1,0,42.9248225,143.2045897
n01029,null,1,0,42.9241353,143.2053543
n01030,null,1,0,42.926378,143.2093003
n01031,null,1,0,42.9133569,143.2126744
n01032,null,1,0,42.9297167,143.2110756
n01033,null,1,0,42.926552,143.2124925
n01034,null,1,0,42.9243836,143.2158906
n01035,null,1,0,42.9285654,143.2171303
n01036,null,1,0,42.9275168,143.2186944
n01037,null,1,0,42.8846891,143.1757779
n01038,null,1,0,42.9175246,143.1783174
n01039,null,1,0,43.5533676,141.9080115
n01040,null,1,0,43.6283388,141.9420628
n01041,null,1,0,43.6269181,141.9424068
n01042,null,1,0,43.5546761,141.9196443
n01043,null,1,0,43.560323,141.8994354
n01044,null,1,0,43.5708779,141.9152194
n01045,null,1,0,43.5530429,141.9288755
n01046,null,1,0,43.5562144,141.9265991
n01047,null,1,0,43.562815,141.9313338
n01048,null,1,0,43.570259,141.9332889
n01049,null,1,0,43.5927694,141.9260732
n01050,null,1,0,43.5555791,141.9159667
n01051,null,1,0,45.2509159,141.8503957
n01052,3877535257,1,1,45.3985026,141.6882399
n01053,323972012,1,1,45.3967469,141.6929841
n01054,null,1,0,45.460407,141.8791104
n01055,null,1,0,45.5217231,141.9393
n01056,null,1,0,45.2585117,141.686489
n01057,3071040733,1,1,45.4141918,141.6757565
n01058,3080955333,1,1,45.4109607,141.6742635
n01059,3476240460,1,1,45.3872188,141.705953
n01060,2655719838,1,1,45.3852882,141.706301
n01061,3069770633,1,1,45.3947511,141.6985014
n01062,2669695139,1,50,45.3963991,141.6985331
n01063,2669695141,1,50,45.3962373,141.7010811
n01064,770617883,1,50,45.3952331,141.705508
n01065,null,1,0,45.3872235,141.7059221
n01066,3577007929,1,50,45.3914759,141.706841
n01067,null,1,0,45.4638184,141.8773747
n01068,3268632292,1,50,45.3976228,141.6825719
n01069,null,1,0,44.7246568,142.2661368
n01070,null,1,0,44.7266624,142.2621234
n01071,null,1,0,43.0252923,143.4522101
n01072,4828453621,1,1,42.9283889,143.4301547
n01073,null,1,0,42.9253934,143.4495021
n01074,null,1,0,42.9210606,143.450719
n01075,null,1,0,42.9275818,143.4267672
n01076,2679747485,1,1,44.817432,142.0725249
n01077,2679747486,1,50,44.8134201,142.0733446
